Time,NO_1,NO_2,NO_3,NO_4,NO_5
8013,6201,5428,3904,2791,2535
8014,5955,5273,3859,2769,2438
8015,5748,5026,3763,2675,2313
8016,5589,4923,3675,2602,2262
8017,5506,4841,3603,2551,2195
8018,5447,4836,3556,2514,2211
8019,5433,4870,3551,2510,2208
8020,5503,4879,3458,2547,2243
8021,5744,5032,3521,2650,2276
8022,6253,5339,3656,2762,2433
8023,6857,5730,3888,2853,2557
8024,7012,5897,3982,2869,2772
8025,6967,5915,4001,2821,2723
8026,6953,5914,4013,2804,2514
8027,6900,5772,4096,2796,2534
8028,6884,5672,4025,2868,2503
8029,6872,5608,3968,2867,2536
8030,6891,5724,4048,2839,2535
8031,6995,5854,4209,2879,2564
8032,7090,5959,4194,2881,2599
8033,6989,5862,4203,2939,2594
8034,6834,5760,3991,2863,2551
8035,6704,5665,3963,2726,2545
8036,6586,5589,3975,2736,2547
8037,6469,5523,3912,2743,2497
8038,6219,5400,3840,2713,2407
8039,5933,5219,3614,2662,2374
8040,5698,4999,3666,2548,2311
8041,5545,4876,3729,2447,2279
8042,5518,4905,3744,2470,2261
8043,5471,5039,3734,2516,2261
8044,5485,4979,3651,2557,2274
8045,5678,5055,3592,2606,2269
8046,6189,5540,3741,2533,2580
8047,6795,5860,4093,2753,2668
8048,6957,5850,4066,2830,2667
8049,6974,5822,4045,2787,2654
8050,6812,5781,4055,2845,2700
8051,6740,5793,4054,2878,2641
8052,6643,5846,3964,2867,2631
8053,6588,5820,3994,2823,2614
8054,6555,5754,4101,2840,2596
8055,6625,5765,4157,2781,2797
8056,6725,5891,4134,2786,2775
8057,6653,5949,4050,2804,2680
8058,6522,5705,4015,2754,2636
8059,6415,5613,4102,2755,2662
8060,6297,5542,4147,2689,2639
8061,6236,5527,4047,2659,2583
8062,6065,5395,3940,2608,2478
8063,5831,5249,3914,2568,2365
8064,5617,5144,3763,2498,2373
8065,5519,5132,3691,2475,2313
8066,5432,5082,3880,2430,2282
8067,5440,5072,3852,2438,2262
8068,5498,5098,3779,2453,2300
8069,5681,5249,3915,2534,2371
8070,6234,5539,4077,2610,2488
8071,6696,5921,4188,2673,2616
8072,6922,6008,4250,2708,2710
8073,6992,5904,4346,2732,2701
8074,6978,5876,4339,2788,2681
8075,6923,5782,4294,2877,2685
8076,6901,5747,4254,2864,2645
8077,6893,5704,4331,2897,2621
8078,6904,5790,4264,2900,2589
8079,6976,5891,4260,2852,2700
8080,7033,5828,4313,2773,2635
8081,6964,5788,4277,2765,2600
8082,6870,5711,4261,2730,2547
8083,6710,5616,4161,2724,2515
8084,6535,5557,4115,2704,2302
8085,6317,5429,4079,2688,2438
8086,6096,5330,4012,2627,2424
8087,5910,5226,3959,2554,2365
8088,5665,5094,3909,2489,2315
8089,5470,4970,3834,2450,2287
8090,5386,4971,3780,2428,2259
8091,5298,4950,3733,2443,2246
8092,5289,4907,3752,2470,2238
8093,5316,4939,3683,2487,2231
8094,5444,5079,3734,2529,2287
8095,5628,5153,3819,2506,2298
8096,5853,5471,3904,2529,2397
8097,6084,5434,3956,2610,2453
8098,6237,5478,3989,2701,2508
8099,6297,5536,4003,2648,2507
8100,6253,5528,3944,2708,2512
8101,6209,5503,3978,2712,2482
8102,6191,5460,3982,2705,2475
8103,6258,5442,3992,2702,2510
8104,6327,5514,3943,2692,2533
8105,6360,5573,4038,2670,2539
8106,6279,5484,4042,2594,2520
8107,6162,5435,3998,2555,2483
8108,5980,5379,3939,2523,2419
8109,5825,5152,3801,2451,2344
8110,5658,5113,3757,2569,2288
8111,5525,5031,3741,2535,2227
8112,5337,4929,3702,2583,2193
8113,5248,4889,3676,2536,2186
8114,5154,4895,3644,2478,2155
8115,5064,4859,3646,2509,2159
8116,5037,4872,3634,2543,2157
8117,5053,4887,3640,2534,2163
8118,5154,5038,3612,2563,2158
8119,5285,5060,3695,2556,2230
8120,5511,5241,3761,2585,2352
8121,5695,5243,3801,2666,2416
8122,5861,5318,3791,2672,2369
8123,6044,5361,3792,2683,2403
8124,6105,5343,3868,2711,2506
8125,6113,5456,3881,2748,2434
8126,6149,5565,3874,2795,2451
8127,6277,5596,3896,2795,2483
8128,6335,5682,3866,2776,2540
8129,6330,5804,3820,2785,2556
8130,6282,5700,3869,2779,2544
8131,6224,5592,3845,2768,2505
8132,6203,5435,3779,2793,2481
8133,6119,5367,3749,2769,2424
8134,5986,5276,3803,2724,2361
8135,5797,5194,3720,2693,2300
8136,5596,5144,3669,2696,2273
8137,5464,5110,3665,2633,2239
8138,5420,5121,3646,2627,2223
8139,5419,5104,3611,2651,2217
8140,5456,5114,3625,2659,2249
8141,5631,5325,3623,2730,2310
8142,6199,5641,3796,2832,2431
8143,6789,6022,4052,2957,2611
8144,7007,6177,4253,3011,2658
8145,6887,6154,4239,3033,2666
8146,6864,6153,4213,2995,2660
8147,6916,6139,4170,3004,2658
8148,6950,6138,4156,2995,2647
8149,6957,6129,4201,3027,2554
8150,6977,6093,4355,3046,2584
8151,7075,6116,4282,3047,2683
8152,7205,6157,4233,3024,2708
8153,7057,6043,4243,3101,2702
8154,6874,5974,4237,2964,2657
8155,6784,5875,4195,2903,2599
8156,6718,5775,4164,2889,2559
8157,6594,5699,4095,2861,2537
8158,6405,5532,3899,2814,2445
8159,6123,5427,3803,2771,2346
8160,5864,5338,3656,2771,2330
8161,5710,5260,3645,2728,2299
8162,5620,5213,3589,2732,2282
8163,5606,5215,3653,2747,2274
8164,5637,5216,3678,2788,2311
8165,5804,5293,3683,2846,2311
8166,6299,5563,3834,2897,2420
8167,6829,5854,4041,3022,2569
8168,6925,5934,4129,3038,2617
8169,6863,5933,4171,2942,2612
8170,6862,5862,4168,2913,2590
8171,6940,5897,4130,2965,2633
8172,6975,5835,4145,2944,2809
8173,6969,5791,4187,3048,2899
8174,6952,5868,4169,3050,2617
8175,7000,5921,4166,3110,2637
8176,7061,5941,4202,3052,2655
8177,6873,5829,4101,2916,2610
8178,6745,5720,4068,2930,2586
8179,6679,5621,4027,2907,2544
8180,6591,5630,4012,2876,2498
8181,6440,5664,3982,2858,2440
8182,6268,5286,3952,2778,2176
8183,6009,5028,3887,2736,1899
8184,5781,5195,3790,2699,2049
8185,5564,5043,3710,2677,1953
8186,5495,4967,3672,2672,1953
8187,5468,4983,3679,2649,1985
8188,5463,4994,3687,2688,1989
8189,5567,5105,3733,2658,2058
8190,6061,5437,3953,2755,2160
8191,6559,5834,4189,2902,2319
8192,6720,5853,4284,3009,2407
8193,6705,5814,4218,2960,2373
8194,6691,5751,4158,2994,2389
8195,6682,5707,4087,3062,2298
8196,6676,5804,4177,2974,2401
8197,6609,5810,4159,3006,2419
8198,6600,5825,4132,3046,2466
8199,6664,5780,4176,3080,2574
8200,6675,5759,4231,3124,2607
8201,6561,5635,4193,3005,2617
8202,6456,5584,4190,2953,2601
8203,6344,5546,4165,2885,2571
8204,6206,5499,4112,2869,2535
8205,6075,5357,4026,2825,2510
8206,5769,5225,3914,2749,2367
8207,5528,5097,3844,2747,2303
8208,5294,4938,3736,2646,2242
8209,5153,4828,3693,2582,2196
8210,5033,4733,3661,2573,2180
8211,5070,4842,3660,2558,2190
8212,5081,4912,3715,2585,2234
8213,5151,4960,3757,2639,2295
8214,5653,5230,3940,2677,2407
8215,6161,5491,4156,2844,2555
8216,6384,5566,4259,2908,2571
8217,6351,5539,4157,2858,2604
8218,6311,5514,4067,2908,2578
8219,6340,5554,4101,2902,2548
8220,6291,5556,4240,2875,2520
8221,6319,5583,4219,2896,2530
8222,6289,5612,4093,2921,2530
8223,6296,5655,4016,2888,2495
8224,6356,5644,4042,2880,2566
8225,6280,5507,3974,2878,2558
8226,6176,5410,3940,2951,2473
8227,6103,5412,3928,3017,2529
8228,5974,5440,3901,2867,2509
8229,5806,5377,3884,2727,2471
8230,5546,5276,3755,2626,2404
8231,5282,5079,3638,2587,2221
8232,5039,4914,3617,2633,2245
8233,4894,4810,3606,2601,2179
8234,4848,4775,3609,2556,2173
8235,4801,4768,3598,2581,2161
8236,4797,4753,3561,2605,2187
8237,4957,4849,3663,2651,2213
8238,5449,5163,3823,2741,2346
8239,5992,5429,4027,2911,2420
8240,6218,5477,4026,2958,2441
8241,6198,5451,4039,2921,2442
8242,6174,5478,4058,2903,2379
8243,6180,5501,3995,2823,2270
8244,6155,5421,4078,2854,2271
8245,6129,5490,4100,2852,2280
8246,6127,5531,4018,2774,2309
8247,6115,5563,4045,2747,2417
8248,6098,5608,4110,2741,2514
8249,6020,5529,4005,2736,2484
8250,5912,5410,3958,2708,2455
8251,5799,5337,3855,2645,2403
8252,5649,5174,3769,2667,2331
8253,5466,5169,3786,2606,2380
8254,5225,5082,3673,2554,2321
8255,5039,5106,3627,2491,2185
8256,4861,5021,3622,2437,2267
8257,4704,4929,3438,2434,2239
8258,4584,4866,3504,2445,2208
8259,4525,4860,3614,2398,2186
8260,4492,4841,3642,2439,2198
8261,4464,4852,3704,2465,2198
8262,4577,4935,3606,2507,2236
8263,4685,5016,3618,2508,2279
8264,4946,5121,3685,2552,2361
8265,5155,5178,3885,2646,2426
8266,5241,5270,3929,2685,2480
8267,5283,5312,3931,2662,2472
8268,5287,5260,3770,2694,2440
8269,5378,5158,3663,2590,2376
8270,5399,5257,3836,2595,2392
8271,5411,5308,3913,2557,2411
8272,5382,5312,3988,2566,2450
8273,5358,5312,3934,2557,2440
8274,5297,5354,3876,2568,2391
8275,5269,5239,3732,2573,2355
8276,5089,5110,3717,2552,2296
8277,4934,4882,3675,2506,2228
8278,4775,4780,3532,2480,2191
8279,4637,4721,3471,2446,2108
8280,4507,4585,3416,2378,2089
8281,4363,4524,3505,2337,2034
8282,4257,4470,3509,2264,2037
8283,4230,4518,3571,2172,2040
8284,4240,4568,3532,2210,2033
8285,4305,4578,3463,2304,2032
8286,4418,4533,3494,2300,2052
8287,4548,4522,3504,2352,2094
8288,4726,4655,3539,2339,2156
8289,4928,4940,3597,2369,2246
8290,5127,4941,3549,2393,2256
8291,5247,4969,3492,2427,2286
8292,5280,4966,3600,2468,2207
8293,5318,5066,3790,2486,2280
8294,5324,5118,3861,2438,2299
8295,5384,5195,3815,2432,2331
8296,5414,5195,3573,2465,2357
8297,5396,5178,3634,2471,2340
8298,5329,5073,3602,2478,2321
8299,5271,4992,3661,2518,2307
8300,5176,4872,3771,2558,2286
8301,5050,4788,3609,2520,2237
8302,4855,4768,3577,2467,2180
8303,4646,4750,3510,2401,2108
8304,4476,4651,3410,2365,2070
8305,4325,4491,3319,2352,2011
8306,4260,4521,3253,2283,1983
8307,4257,4438,3387,2326,1979
8308,4284,4375,3442,2316,2003
8309,4537,4631,3471,2365,2062
8310,5030,4885,3602,2458,2169
8311,5549,5288,3730,2590,2333
8312,5763,5408,3630,2683,2384
8313,5761,5245,3543,2701,2279
8314,5793,5456,3722,2680,2171
8315,5787,5281,3709,2672,2332
8316,5770,5244,3756,2649,2319
8317,5750,5146,3597,2673,2272
8318,5710,5139,3892,2667,2249
8319,5702,5238,4052,2634,2331
8320,5710,5301,3882,2640,2366
8321,5590,5248,3921,2594,2329
8322,5465,5107,3781,2527,2289
8323,5352,5071,3625,2490,2274
8324,5183,4975,3469,2450,2182
8325,5093,4954,3456,2455,2145
8326,4891,4830,3480,2396,2094
8327,4625,4595,3393,2337,2045
8328,4343,4427,3294,2254,2033
8329,4238,4366,3335,2278,2001
8330,4200,4417,3217,2267,2005
8331,4180,4379,3219,2223,2002
8332,4198,4358,3399,2243,1990
8333,4421,4403,3378,2277,2067
8334,4935,4867,3469,2387,2131
8335,5339,5222,3705,2489,2263
8336,5515,5281,3729,2535,2304
8337,5493,5269,3766,2588,2320
8338,5457,5215,3842,2494,2102
8339,5412,5208,3887,2592,2093
8340,5410,5074,3880,2589,2309
8341,5387,5081,3942,2594,2307
8342,5451,5134,3891,2554,2255
8343,5544,5052,3811,2576,2322
8344,5599,5062,3878,2544,2150
8345,5535,5113,3674,2551,2094
8346,5477,5127,3608,2533,2061
8347,5371,5021,3631,2526,1969
8348,5210,4812,3444,2448,2087
8349,5097,4740,3362,2433,2082
8350,4834,4607,3260,2440,2084
8351,4547,4530,3217,2325,1998
8352,4346,4509,3141,2393,1917
8353,4200,4424,3207,2305,1843
8354,4113,4350,3306,2263,1858
8355,4100,4339,2862,2268,1868
8356,4100,4190,2868,2278,1849
8357,4211,4313,3009,2304,1866
8358,4681,4555,3245,2407,1944
8359,5162,4913,3545,2489,2048
8360,5393,5124,3523,2606,2166
8361,5405,5149,3525,2645,2175
8362,5395,4930,3563,2553,2130
8363,5319,4794,3520,2611,2109
8364,5283,4794,3511,2663,2132
8365,5262,4830,3461,2673,2101
8366,5256,4915,3535,2724,2109
8367,5398,4805,3691,2666,2168
8368,5506,4865,3692,2719,2165
8369,5423,4992,3665,2523,2141
8370,5285,4817,3501,2495,2119
8371,5192,4650,3488,2530,2092
8372,5115,4723,3595,2571,2067
8373,4968,4668,3523,2474,2054
8374,4792,4567,3430,2409,2007
8375,4589,4477,3322,2418,1910
8376,4374,4326,3234,2331,1937
8377,4245,4290,3186,2286,1903
8378,4179,4171,2935,2288,1898
8379,4141,4218,2970,2274,2039
8380,4105,4248,2903,2215,1880
8381,4260,4361,2951,2222,1911
8382,4628,4593,3144,2375,2057
8383,5084,4933,3372,2655,2186
8384,5371,5036,3573,3149,2229
8385,5337,4961,3616,2851,2258
8386,5287,4957,3691,2690,2251
8387,5221,4913,3623,2635,2280
8388,5093,4919,3595,2656,2203
8389,5041,4939,3575,2632,2158
8390,5100,4869,3632,2541,2177
8391,5275,4887,3604,2695,2183
8392,5415,5000,3552,2544,2207
8393,5360,5030,3569,2524,2238
8394,5311,5060,3578,2441,2186
8395,5282,5134,3537,2544,2185
8396,5199,5128,3449,2589,2188
8397,5116,4988,3338,2533,2207
8398,4934,4823,3277,2413,2112
8399,4752,4674,3161,2320,2019
8400,4526,4553,3027,2348,1978
8401,4363,4418,3058,2268,1955
8402,4316,4366,3059,2210,1907
8403,4306,4261,3024,2189,1909
8404,4329,4164,3187,2181,1936
8405,4493,4170,3204,2180,1921
8406,4910,4458,3268,2325,2075
8407,5356,4923,3398,2497,2182
8408,5645,5084,3559,2543,2239
8409,5645,5125,3596,2532,2254
8410,5573,5059,3599,2505,2235
8411,5426,5129,3576,2565,2231
8412,5344,5159,3546,2561,2213
8413,5246,5131,3497,2464,2218
8414,5250,5162,3551,2556,2215
8415,5410,5017,3516,2556,2206
8416,5492,5043,3477,2543,2285
8417,5434,5065,3560,2474,2222
8418,5363,5083,3517,2344,2172
8419,5301,5017,3441,2406,2176
8420,5182,4905,3334,2348,2097
8421,4974,4744,3278,2280,2057
8422,4844,4604,3221,2278,2010
8423,4670,4524,3174,2255,1968
8424,4515,4440,3065,2218,1935
8425,4316,4288,3056,2222,1865
8426,4222,4330,2967,2214,1848
8427,4201,4272,2931,2166,1832
8428,4170,4212,2904,2139,1810
8429,4148,4262,2913,2127,1810
8430,4286,4298,2952,2225,1840
8431,4484,4392,3003,2207,1861
8432,4733,4551,3156,2293,1940
8433,4934,4659,3240,2306,2012
8434,5016,4759,3300,2457,2041
8435,4976,4796,3221,2438,2056
8436,4941,4699,3238,2442,2038
8437,4853,4738,3173,2450,2061
8438,4837,4685,3279,2440,2064
8439,4902,4696,3527,2314,2059
8440,5000,4774,3637,2369,2095
8441,5046,4764,3432,2373,2104
8442,4985,4811,3227,2435,2050
8443,4828,4720,3308,2267,2009
8444,4715,4565,3167,2217,1971
8445,4608,4525,3104,2241,1818
8446,4529,4479,3101,2243,1924
8447,4383,4418,3036,2153,1860
8448,4258,4318,2921,2062,1808
8449,4142,4230,2939,2318,1816
8450,4077,4203,2999,2278,1793
8451,4056,4218,3031,1953,1813
8452,4059,4244,3080,2063,1817
8453,4116,4282,3135,2226,1832
8454,4178,4327,3136,2295,1869
8455,4270,4372,3209,2217,1925
8456,4408,4566,3352,2251,1994
8457,4607,4738,3438,2297,2057
8458,4770,4801,3449,2321,2078
8459,4835,4735,3464,2336,2100
8460,4831,4746,3546,2321,2120
8461,4805,4699,3619,2350,2122
8462,4853,4660,3702,2331,2163
8463,4987,4734,3673,2409,2175
8464,5155,4963,3665,2436,2254
8465,5117,5031,3677,2412,2261
8466,5031,5101,3725,2468,2276
8467,4948,5094,3635,2457,2246
8468,4940,5083,3616,2436,2243
8469,4855,4998,3540,2380,2223
8470,4685,4853,3436,2411,2176
8471,4521,4754,3496,2348,2144
8472,4360,4612,3210,2374,2117
8473,4242,4548,3288,2320,2074
8474,4188,4499,3174,2339,2164
8475,4212,4517,3298,2330,2100
8476,4229,4566,3297,2367,2134
8477,4391,4737,3362,2352,2159
8478,4751,5082,3543,2471,2287
8479,5226,5296,3752,2640,2400
8480,5476,5424,3852,2718,2479
8481,5495,5477,3868,2743,2525
8482,5484,5511,3869,2745,2546
8483,5446,5469,3819,2741,2479
8484,5379,5360,3828,2752,2468
8485,5300,5283,3820,2702,2374
8486,5289,5346,3804,2733,2425
8487,5426,5427,3834,2768,2455
8488,5571,5498,3813,2719,2555
8489,5517,5345,3755,2710,2491
8490,5410,5393,3747,2641,2428
8491,5325,5358,3715,2654,2431
8492,5269,5374,3653,2636,2401
8493,5200,5316,3602,2600,2380
8494,5090,5223,3589,2516,2325
8495,4956,5113,3512,2439,2288
8496,4895,4948,3440,2329,2243
8497,4825,4916,3356,2305,2211
8498,4747,4871,3289,2293,2184
8499,4757,4870,3257,2269,2171
8500,4736,4875,3329,2291,2201
8501,4804,4933,3325,2384,2285
8502,5243,5207,3510,2448,2288
8503,5697,5515,3752,2606,2439
8504,5918,5655,3836,2614,2506
8505,5936,5538,3819,2627,2516
8506,5921,5530,3771,2693,2506
8507,5857,5551,3786,2719,2490
8508,5810,5526,3715,2697,2571
8509,5787,5482,3684,2703,2473
8510,5799,5476,3701,2823,2483
8511,5841,5511,3778,2804,2494
8512,5833,5517,3864,2765,2503
8513,5696,5453,3814,2706,2454
8514,5606,5379,3778,2695,2416
8515,5498,5331,3766,2682,2403
8516,5407,5318,3743,2701,2363
8517,5305,5256,3677,2784,2350
8518,5187,5155,3511,2767,2343
8519,5001,5036,3496,2668,2267
8520,4899,4939,3374,2728,2216
8521,4802,4884,3385,2606,2168
8522,4681,4837,3385,2541,2151
8523,4608,4809,3421,2545,2146
8524,4597,4819,3418,2649,2144
8525,4718,4903,3447,2561,2173
8526,5058,5135,3562,2680,2266
8527,5448,5377,3768,2759,2356
8528,5632,5526,3882,2772,2417
8529,5701,5565,3810,2811,2473
8530,5732,5526,3907,2783,2476
8531,5759,5518,3908,2830,2430
8532,5711,5505,3912,2913,2509
8533,5728,5441,3906,2929,2416
8534,5712,5420,3904,2915,2405
8535,5758,5412,3990,2899,2435
8536,5755,5423,3980,2913,2451
8537,5650,5374,3952,2824,2431
8538,5549,5361,3957,2926,2401
8539,5422,5287,3904,3007,2389
8540,5295,5286,3861,2849,2347
8541,5166,5203,3738,2733,2311
8542,5047,5086,3724,2728,2288
8543,4932,5050,3701,2714,2183
8544,4714,4938,3692,2519,2179
8545,4552,4857,3596,2436,2116
8546,4457,4894,3505,2479,2143
8547,4421,4878,3457,2525,2087
8548,4439,4810,3409,2567,2069
8549,4547,4846,3464,2472,2073
8550,4814,5049,3596,2557,2185
8551,5208,5286,3718,2688,2305
8552,5460,5376,3839,2651,2397
8553,5561,5438,3899,2686,2476
8554,5650,5414,3925,2629,2489
8555,5701,5376,3926,2692,2464
8556,5717,5413,3893,2864,2449
8557,5670,5386,3881,3001,2401
8558,5656,5392,3908,2792,2425
8559,5728,5423,3757,2875,2462
8560,5768,5446,3779,2786,2489
8561,5712,5387,3971,2734,2446
8562,5592,5376,4042,2750,2370
8563,5504,5314,4088,2750,2332
8564,5371,5187,4091,2716,2312
8565,5244,5108,3995,2591,2269
8566,5182,4965,3873,2581,2224
8567,5046,4909,3797,2563,2167
8568,4880,4976,3725,2399,2053
8569,4759,4961,3789,2433,1905
8570,4694,4795,3714,2430,1989
8571,4698,4717,3640,2488,2005
8572,4740,4640,3581,2417,1990
8573,4865,4824,3554,2454,2008
8574,5150,4854,3591,2491,2113
8575,5449,5075,3777,2463,2257
8576,5519,5284,3917,2580,2373
8577,5802,5538,4000,2626,2437
8578,5985,5488,4085,2716,2479
8579,6002,5476,3955,2741,2496
8580,5842,5430,4055,2699,2462
8581,5861,5421,4191,2740,2422
8582,5990,5464,4106,2695,2462
8583,6109,5585,4032,2741,2498
8584,6235,5725,4002,2626,2532
8585,5878,5415,3924,2588,2443
8586,5536,5307,3736,2438,2381
8587,5387,5160,3734,2434,2330
8588,5273,4989,3662,2432,2285
8589,5306,4935,3677,2458,2255
8590,5375,4956,3706,2431,2230
8591,5362,4969,3606,2429,2252
8592,5334,4932,3492,2443,2213
8593,5244,4993,3514,2469,2171
8594,5179,4996,3493,2471,2154
8595,5096,4928,3314,2440,2115
8596,5080,4872,3217,2348,2129
8597,5124,4905,3243,2282,2141
8598,5216,4945,3352,2361,2171
8599,5303,4926,3347,2321,2224
8600,5479,4956,3559,2365,2260
8601,5633,5148,3602,2463,2319
8602,5706,5397,3641,2540,2359
8603,5627,5362,3467,2582,2354
8604,5463,5256,3562,2547,2347
8605,5369,5292,3478,2498,2205
8606,5349,5305,3553,2548,2333
8607,5490,5262,3706,2580,2309
8608,5580,5341,3726,2525,2413
8609,5584,5341,3645,2518,2365
8610,5493,5321,3446,2503,2305
8611,5430,5171,3602,2498,2346
8612,5358,5289,3489,2470,2332
8613,5375,5270,3467,2441,2326
8614,5379,5118,3461,2418,2310
8615,5258,5057,3491,2377,2232
8616,5165,5006,3421,2424,2177
8617,5116,4973,3337,2374,2167
8618,5040,4939,3289,2357,2146
8619,4965,4911,3260,2408,2137
8620,4949,4989,3280,2472,2141
8621,4974,4995,3336,2469,2141
8622,5097,5066,3316,2437,2162
8623,5195,5206,3403,2448,2175
8624,5337,5241,3462,2513,2238
8625,5495,5421,3557,2579,2315
8626,5516,5360,3625,2644,2322
8627,5485,5374,3584,2619,2340
8628,5438,5277,3550,2609,2328
8629,5438,5300,3508,2617,2309
8630,5479,5321,3566,2653,2321
8631,5633,5380,3609,2688,2353
8632,5805,5489,3520,2701,2399
8633,5771,5492,3596,2689,2404
8634,5685,5427,3615,2690,2386
8635,5648,5463,3603,2676,2401
8636,5611,5494,3589,2648,2341
8637,5588,5499,3560,2617,2326
8638,5490,5388,3501,2582,2294
8639,5477,5190,3477,2578,2271
8640,5417,5137,3483,2553,2257
8641,5322,5062,3459,2506,2209
8642,5259,4996,3452,2489,2180
8643,5277,4927,3335,2488,2170
8644,5328,5044,3387,2458,2169
8645,5466,5071,3537,2515,2217
8646,5782,5322,3617,2701,2295
8647,6123,5493,3760,2755,2410
8648,6402,5765,3847,2877,2539
8649,6489,5793,3897,2804,2544
8650,6587,5818,3925,2796,2553
8651,6616,5798,3935,2947,2600
8652,6562,5799,3845,2761,2568
8653,6526,5793,3814,2743,2459
8654,6509,5753,3825,2865,2519
8655,6575,5850,3935,2888,2550
8656,6530,5743,3929,2862,2574
8657,6382,5752,3848,2833,2573
8658,6248,5533,3976,2735,2513
8659,6157,5447,4011,2731,2437
8660,6052,5451,3968,2698,2375
8661,5939,5325,3782,2684,2361
8662,5802,5301,3680,2643,2309
8663,5636,5192,3528,2585,2282
8664,5533,5086,3456,2620,2250
8665,5333,4993,3511,2511,2221
8666,5200,4935,3580,2498,2196
8667,5203,4939,3529,2420,2149
8668,5261,4916,3527,2442,2169
8669,5399,4969,3631,2510,2194
8670,5587,5173,3774,2609,2184
8671,5874,5380,3839,2734,2356
8672,6083,5488,3946,2812,2388
8673,6241,5557,3950,2813,2448
8674,6317,5606,4019,2834,2481
8675,6330,5624,4102,2859,2447
8676,6293,5781,4132,2865,2438
8677,6247,5706,4113,2893,2459
8678,6267,5639,4110,2934,2463
8679,6299,5652,4147,2951,2488
8680,6355,5688,4149,2883,2498
8681,6267,5565,4102,2899,2504
8682,6124,5452,3991,2862,2468
8683,6017,5359,3966,2814,2435
8684,5878,5338,3877,2788,2383
8685,5751,5157,3822,2783,2323
8686,5607,5021,3734,2749,2296
8687,5472,4878,3672,2719,2266
8688,5321,4820,3633,2605,2257
8689,5180,4753,3642,2608,2223
8690,5093,4729,3638,2576,2200
8691,5040,4722,3621,2574,2177
8692,5065,4753,3616,2588,2171
8693,5207,4805,3663,2589,2192
8694,5545,5219,3726,2672,2278
8695,5893,5401,3770,2750,2467
8696,6145,5389,3733,2827,2403
8697,6300,5497,3819,2857,2485
8698,6402,5534,3825,2856,2496
8699,6425,5462,3759,2917,2500
8700,6386,5264,3804,2907,2404
8701,6328,5301,3871,2900,2471
8702,6338,5469,3941,2909,2486
8703,6443,5630,4096,2890,2505
8704,6472,5650,4057,2849,2536
8705,6362,5573,3851,2816,2534
8706,6202,5555,3745,2794,2456
8707,6088,5436,3759,2808,2413
8708,5967,5387,3879,2777,2346
8709,5779,5355,3835,2714,2282
8710,5574,5220,3799,2641,2263
8711,5449,5135,3685,2613,2210
8712,5269,5033,3683,2561,2143
8713,5175,5073,3556,2558,2132
8714,5116,5085,3542,2518,2134
8715,5095,4737,3541,2433,2096
8716,5072,4526,3354,2465,2099
8717,5086,4425,3251,2533,2112
8718,5275,4617,3400,2556,2165
8719,5493,4873,3460,2609,2216
8720,5684,5208,3553,2641,2269
8721,5882,5198,3832,2673,2295
8722,5970,5151,4181,2685,2299
8723,5950,4947,4020,2699,2280
8724,5924,5061,3927,2749,2266
8725,5856,5111,3893,2743,2241
8726,5781,4888,3981,2738,2222
8727,5834,4895,4020,2750,2230
8728,5885,4977,3943,2727,2232
8729,5826,4776,3810,2700,2227
8730,5696,4841,3806,2672,2185
8731,5550,4892,3684,2655,2159
8732,5382,4858,3548,2653,2118
8733,5170,4780,3529,2640,2048
8734,5009,4736,3551,2627,2013
8735,4871,4583,3360,2579,1919
8736,4728,4469,3444,2339,1919
