DSO,cluster,x,y,lon,lat
148,1,4474661.60225875,4648581.7936062,13.2265964,64.9125817
80,1,4353475.47622069,4133059.15112101,10.5856436,60.2968706
116,1,4345677.77828129,4079384.60945146,10.4387082,59.8143634
171,1,4579144.35558354,5082867.2971119,16.3244808,68.7659044
171,1,4643373.58642865,5049288.17069776,17.7823243,68.404014
171,1,4656314.00489231,5053830.57667358,18.1059542,68.4313709
171,1,4603113.68094523,5035886.29445462,16.7824168,68.3218296
162,1,4562865.97461051,4925778.66226088,15.5837458,67.3620875
163,1,4557002.13702168,4895070.14167424,15.3882757,67.089445
50,1,4312651.58725116,4003376.71366949,9.8544949,59.1311438
155,1,4523505.15115947,4817321.82524853,14.4995847,66.4099392
157,1,4578712.58551935,4749634.9443905,15.5890879,65.7638642
157,1,4427026.12597604,4713949.131852,12.2760337,65.5193706
168,1,4509622.61249319,5017242.99009954,14.5108648,68.2228205
121,1,4057875.75862989,4286311.72747852,5.0575653,61.594859
128,1,4122382.78893299,4379903.64313633,6.1643232,62.4723225
145,1,4205753.23004213,4448539.38680734,7.7268218,63.1229899
112,1,4062586.51089773,4152969.7549724,5.3215067,60.4004484
112,1,4047876.8275743,4138535.85678312,5.0752036,60.2619228
116,1,4364150.12707436,4091640.774807,10.7695708,59.9232301
116,1,4363342.83864812,4093882.78190845,10.7556233,59.9434819
116,1,4361114.08865826,4092694.00047736,10.7156275,59.932993
116,1,4361106.71722896,4091527.88219676,10.7152748,59.9225008
116,1,4359649.74492927,4091233.49350747,10.6892386,59.9199816
179,1,5048412.41415238,5383221.89482423,29.7124346,70.6395388
175,1,4672104.98704719,5195610.21254961,18.9788201,69.6874657
175,1,4672833.28841933,5197063.90000729,19.0026328,69.6996597
177,1,4826642.94016245,5333433.65279749,23.6156434,70.6890602
112,1,4057601.42343702,4140269.25211779,5.2478063,60.2834517
139,1,4173803.30237258,4419472.85321134,7.1225095,62.8506021
121,1,4065384.52697091,4308164.92624517,5.1682185,61.7958222
163,1,4511498.94302919,4912316.91401107,14.3800333,67.2740574
102,1,4102670.27817837,4208756.46479897,5.9848881,60.9236757
112,1,4051894.51329861,4178714.64196433,5.0944051,60.6250532
35,1,4266504.24547427,4004891.80355337,9.0498738,59.1415764
116,1,4436548.11981822,4029558.02008173,12.0270204,59.3519266
147,1,4450527.44448498,4454997.39282707,12.5596114,63.1767439
176,1,4763518.5209737,5203318.90976232,21.31187,69.63441
